CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
220	3782	12	0.9835	14.014
261	724	12	0.975	14.016
183	468	12	0.9819	14.016
320	724	12	0.9927	28.030
232	1435	12	0.9646	-44.027
143	158	12	0.9931	-44.026
203	218	12	0.9756	44.026
219	252	12	0.9947	-44.025
252	325	12	0.9781	-44.027
1585	3580	12	0.966	88.052
468	6403	12	0.9834	-28.031
724	6440	12	0.9454	-28.031
321	403	12	0.9721	44.026
143	3782	12	0.9899	44.026
468	6295	12	0.9812	-14.016
325	4001	12	0.9696	110.182
209	6429	12	0.9977	14.014
183	261	12	0.9787	44.026
1435	1886	12	0.961	-88.052
817	3202	12	0.908	14.016
207	360	12	0.9565	-14.013
246	3746	12	0.9586	-86.036
232	343	12	0.9572	-88.052
209	220	12	0.9787	44.026
168	248	12	0.9758	-88.053
220	252	12	0.9802	-44.025
135	220	12	0.9833	-14.014
6284	6295	12	0.9842	44.027
232	596	12	0.9543	-132.078
452	3580	12	0.9521	44.027
218	1441	12	0.9764	0.000
260	6295	12	0.981	14.015
297	325	12	0.981	-28.030
227	6403	12	0.9993	-0.000
203	1307	12	0.9641	-44.026
135	219	12	0.9978	-14.015
203	246	12	0.967	88.053
230	6284	12	0.9975	14.015
724	817	12	0.9424	-14.015
260	468	12	0.9704	28.030
418	4453	12	0.9474	110.184
276	321	12	0.9926	44.027
276	3746	12	0.9737	82.153
209	213	12	0.9808	88.053
198	3782	12	0.9888	88.052
261	6285	12	0.998	0.000
218	3777	12	0.9642	-86.038
261	6295	12	0.9765	-44.026
3782	6284	12	0.9919	44.027
276	1838	12	0.9719	-88.053
205	1307	12	0.9564	0.000
219	220	12	0.9851	0.000
212	468	12	0.9708	14.016
261	320	12	0.9724	-14.015
264	1886	12	0.9508	-88.052
207	248	12	0.9829	0.000
183	6403	12	0.9955	-14.015
321	468	12	0.973	44.027
219	325	12	0.9693	-88.052
219	230	12	0.9903	44.027
209	252	12	0.9982	0.001
198	297	12	0.9955	14.016
249	6429	12	0.9861	-14.016
1435	1586	12	0.9584	-44.026
269	325	12	0.9662	0.000
183	227	12	0.9954	-14.015
205	391	12	0.9689	-168.190
220	325	12	0.9595	-88.053
158	297	12	0.9956	14.015
321	6284	12	0.9942	-14.016
213	230	12	0.997	0.000
6285	6295	12	0.9787	-44.026
403	6403	12	0.982	-28.031
249	391	12	0.9776	-88.053
1307	1332	12	0.9525	44.026
203	297	12	0.9682	-168.189
269	1838	12	0.9626	28.030
3729	3746	12	0.9581	-44.026
168	6429	12	0.9845	-0.000
320	817	12	0.9401	14.015
143	249	12	0.9832	14.016
219	3746	12	0.9735	110.183
227	468	12	0.9829	28.031
179	321	12	0.9852	14.016
343	1886	12	0.953	-44.026
203	4001	12	0.9617	-86.037
168	249	12	0.9729	14.016
218	1332	12	0.9675	-44.026
5198	5566	12	0.939	88.053
360	418	12	0.9504	-0.002
1307	1441	12	0.9617	88.052
343	1586	12	0.9482	-0.000
205	264	12	0.9551	-88.053
227	260	12	0.9843	0.001
246	1585	12	0.9683	0.000
3754	4859	12	0.8913	88.052
360	4453	12	0.9511	110.182
391	4453	12	0.9651	82.154
1307	1388	12	0.9563	-44.026
1982	3580	12	0.9737	44.026
246	3580	12	0.9615	88.052
179	213	12	0.9844	-14.015
3729	3754	12	0.933	44.026
260	403	12	0.97	28.030
817	6504	12	0.9189	-44.026
318	724	12	0.965	14.016
227	230	12	0.9862	-44.026
212	6295	12	0.9812	0.000
249	321	12	0.9694	88.053
158	248	12	0.9945	-44.027
212	318	12	0.9637	44.026
360	391	12	0.9694	28.029
135	276	12	0.9983	14.016
203	1332	12	0.9634	0.000
249	276	12	0.9772	44.026
386	437	13	0.8361	-88.052
287	2024	13	0.8268	88.052
365	4807	13	0.8391	-27.000
2260	2844	13	0.8624	-28.033
287	299	13	0.8153	-44.027
1962	2260	13	0.813	44.026
1345	1421	13	0.8163	-44.028
1962	4036	13	0.8094	72.058
1358	1447	13	0.8041	44.027
1518	1968	13	0.7263	-88.051
708	2298	13	0.8076	27.995
1315	1421	13	0.7875	-88.051
2260	4036	13	0.8871	28.032
1315	4749	13	0.8125	105.081
365	1858	13	0.8416	-44.026
4467	4569	13	0.8355	56.064
1315	1447	13	0.8	88.053
295	2024	13	0.9275	0.001
2012	2455	13	0.7849	-88.054
322	4807	13	0.8628	17.027
1345	2969	13	0.7644	176.104
1962	2844	13	0.7893	15.993
1315	1980	13	0.8187	26.018
336	356	13	0.8324	-44.026
1858	2379	13	0.8453	88.053
1447	2844	13	0.8242	-2.015
356	398	13	0.8003	-88.052
1421	2455	13	0.7608	-18.011
1345	1358	13	0.7948	88.050
1858	4134	13	0.8522	105.079
386	398	13	0.832	-44.026
295	365	13	0.8505	88.053
2211	3842	13	0.7918	-388.298
3842	4467	13	0.8842	-28.031
1345	4749	13	0.7821	149.104
648	2379	13	0.8893	-0.000
1447	6046	13	0.7693	2.017
2012	2086	13	0.8006	-44.026
1447	4749	13	0.9095	17.027
295	677	13	0.8417	-27.994
2024	2298	13	0.8272	-44.026
760	1837	13	0.8443	339.202
3842	4246	13	0.801	-60.021
365	2024	13	0.8356	-88.052
398	437	13	0.8153	-44.026
295	1858	13	0.8332	44.027
365	760	13	0.8726	17.027
1837	4264	13	0.8743	-339.202
2260	4749	13	0.812	-8.990
2455	2555	13	0.757	15.999
2086	2455	13	0.78	-44.028
1345	1518	13	0.7924	-88.056
1858	2024	13	0.8434	-44.026
1837	5302	13	0.8181	-278.150
1358	5579	13	0.8025	17.026
3842	4569	13	0.8508	28.032
1447	2969	13	0.8381	44.027
4246	4467	13	0.7885	31.989
299	2298	13	0.8112	88.053
4807	5302	13	0.8351	105.079
295	4134	13	0.8499	149.106
288	299	13	0.8406	-88.053
677	2024	13	0.8374	27.995
295	760	13	0.8253	105.080
295	4807	13	0.8298	61.053
1837	4134	13	0.8526	-295.176
4036	4246	13	0.8182	-44.026
760	4807	13	0.8381	-44.027
336	386	13	0.8073	-88.052
2844	4036	13	0.8636	56.065
2969	5579	13	0.8194	-71.028
1858	4264	13	0.8565	61.052
2086	2555	13	0.8161	-28.029
2379	4807	13	0.858	-71.027
1962	3842	13	0.7981	88.053
1738	1968	13	0.7185	-44.028
2313	2818	13	0.8245	-44.026
437	2012	13	0.7626	83.931
2379	4134	13	0.9294	17.026
677	708	13	0.7956	-44.026
760	2379	13	0.8404	27.000
1358	4749	13	0.8124	61.054
2211	2313	13	0.8787	-44.027
288	708	13	0.8127	-27.995
1858	5302	13	0.8258	122.105
2260	4246	13	0.8342	-15.994
1858	4807	13	0.8996	17.026
1315	2250	13	0.8039	-2.015
1447	5579	13	0.8306	-27.001
386	494	13	0.8094	-132.079
322	1858	13	0.92	0.000
1315	2969	13	0.775	132.081
1358	1962	13	0.8226	26.018
2211	4246	13	0.847	-448.319
2024	4807	13	0.8384	61.053
4036	4749	13	0.8078	-37.022
1421	1518	13	0.7755	-44.028
2969	3842	13	0.8108	26.017
1421	2555	13	0.7877	-2.012
1980	2250	13	0.8089	-28.034
760	4264	13	0.8611	-0.000
1315	1345	13	0.8084	-44.024
708	720	13	0.7473	-132.079
288	2298	13	0.9136	0.000
1447	4036	13	0.8024	54.049
2211	4036	13	0.8017	-404.293
287	336	13	0.8324	-88.053
1980	4246	13	0.7886	72.059
365	1837	13	0.9161	356.229
1358	2969	13	0.7875	88.054
295	2379	13	0.8434	132.080
1962	4460	13	0.7862	-15.993
2250	4460	13	0.8012	56.067
365	5302	13	0.8345	78.079
760	4134	13	0.8701	44.026
1518	1738	13	0.7514	-44.022
1962	4246	13	0.8593	28.032
2969	4467	13	0.815	-2.014
1421	2086	13	0.7955	26.017
4264	4807	13	0.8678	-44.026
1345	2012	13	0.8147	26.016
398	494	13	0.7984	-88.053
4134	5302	13	0.8867	17.026
287	356	13	0.8136	-132.079
299	356	13	0.8217	-88.052
1345	2086	13	0.7567	-18.010
1315	1358	13	0.8105	44.027
1962	2211	13	0.8318	476.351
1518	2455	13	0.7568	26.017
2211	4467	13	0.7988	-416.329
1447	2260	13	0.8354	26.017
322	4246	13	0.7936	-196.220
365	4134	13	0.8644	61.053
4134	4807	13	0.8735	-88.053
1962	1980	13	0.7898	-44.026
4134	4264	13	0.8814	-44.027
299	336	13	0.8351	-44.026
2969	4749	13	0.8575	-27.000
386	2012	13	0.7712	-4.121
2260	3842	13	0.819	44.027
1345	1447	13	0.7789	132.077
365	4264	13	0.887	17.026
648	4134	13	0.8645	17.026
356	386	13	0.8049	-44.026
295	4264	13	0.8288	105.080
2211	4460	13	0.7914	-492.344
2379	4264	13	0.8805	-27.000
3842	4036	13	0.8043	-15.995
760	5302	13	0.8628	61.052
1837	2379	13	0.8448	-312.202
2211	2260	13	0.8072	-432.325
2024	2379	13	0.8411	132.079
1837	1858	13	0.8277	-400.255
1980	4460	13	0.833	28.033
1980	2260	13	0.8005	88.052
365	2379	13	0.8709	44.027
1358	1421	13	0.7774	-132.078
677	720	13	0.7637	-176.105
2024	4264	13	0.8401	105.079
2844	4749	13	0.8092	19.043
295	5302	13	0.8304	166.132
437	494	13	0.7889	-44.027
4749	5579	13	0.8382	-44.028
4246	4460	13	0.8115	-44.025
4264	5302	13	0.8468	61.053
1678	4141	15	0.8242	-340.262
1678	4235	15	0.8228	-340.262
4141	4235	15	0.9228	-0.000
1948	4141	15	0.8068	-340.261
1678	1948	15	0.7413	-0.000
78	236	17	0.9687	-0.001
613	634	17	0.9598	0.000
258	337	17	0.9833	-0.000
200	769	17	0.8099	-132.007
74	6452	17	0.9652	-24.998
423	613	17	0.9614	-0.000
319	422	17	0.9902	0.000
734	6452	17	0.9679	-0.003
595	734	17	0.9685	-0.000
258	475	17	0.9639	0.000
102	103	17	0.9842	-0.000
337	475	17	0.966	0.000
935	958	17	0.8618	0.000
279	6452	17	0.9104	-14.055
279	729	17	0.9693	0.000
423	734	17	0.8109	59.967
567	597	17	0.7796	2.016
319	378	17	0.9842	-0.000
258	376	17	0.9818	-0.000
496	734	17	0.8103	59.967
74	78	17	0.8116	74.019
377	728	17	0.9319	24.996
223	597	17	0.7322	0.000
376	475	17	0.9647	0.000
423	634	17	0.9742	0.000
396	475	17	0.9589	0.000
74	102	17	0.8099	74.020
258	279	17	0.9836	0.000
223	272	17	0.9282	-18.010
692	958	17	0.8471	0.000
279	396	17	0.9778	-0.000
200	422	17	0.9178	-57.988
595	6319	17	0.9398	41.026
378	396	17	0.8248	-59.967
236	378	17	0.9546	-24.996
352	378	17	0.957	-24.995
896	935	17	0.7936	-0.001
377	6452	17	0.9835	-0.003
289	377	17	0.8241	-74.019
272	935	17	0.7444	-0.000
74	734	17	0.9465	-24.996
348	597	17	0.7326	2.016
769	6452	17	0.9766	-0.002
394	600	17	0.8506	-41.027
769	6319	17	0.9379	41.026
103	352	17	0.9719	-0.001
896	986	17	0.9039	0.000
377	595	17	0.9842	0.000
423	769	17	0.8067	59.966
272	743	17	0.73	0.075
377	6319	17	0.9446	41.026
102	236	17	0.9761	-0.001
376	396	17	0.9762	0.000
475	729	17	0.9542	0.000
422	558	17	0.982	-0.000
600	642	17	0.9706	0.000
376	422	17	0.8523	59.967
597	896	17	0.7299	-18.010
74	153	17	0.9286	-0.000
200	394	17	0.8422	41.027
734	769	17	0.9711	-0.000
279	475	17	0.9649	-0.000
377	769	17	0.9813	-0.000
78	153	17	0.7639	-74.020
153	6319	17	0.8809	16.031
153	377	17	0.9174	-24.995
378	600	17	0.8964	57.988
258	729	17	0.9683	0.001
236	352	17	0.9709	-0.001
258	396	17	0.9755	0.000
378	422	17	0.9842	0.000
378	558	17	0.9817	0.000
319	376	17	0.8587	-59.967
78	102	17	0.9766	0.000
743	986	17	0.7827	-0.074
935	986	17	0.8201	0.001
496	613	17	0.9623	-0.000
153	734	17	0.8939	-24.995
377	734	17	0.9711	0.000
289	319	17	0.9881	-0.000
595	728	17	0.9231	24.996
279	337	17	0.9877	-0.001
422	642	17	0.9155	57.988
272	896	17	0.7334	0.000
289	558	17	0.985	0.000
223	897	17	0.8504	-35.037
743	958	17	0.8149	-0.075
74	595	17	0.9667	-24.995
958	986	17	0.8115	0.000
6319	6452	17	0.9426	-41.029
102	352	17	0.9729	-0.001
337	376	17	0.9855	0.000
337	6452	17	0.9125	-14.054
319	558	17	0.9816	0.000
236	319	17	0.9588	-24.995
743	896	17	0.7501	-0.075
597	935	17	0.7218	-18.011
728	6452	17	0.9238	-24.999
396	729	17	0.9633	0.000
200	600	17	0.9823	0.000
153	728	17	0.9067	0.001
319	352	17	0.9596	24.995
743	935	17	0.8454	-0.075
595	6452	17	0.9782	-0.003
74	377	17	0.9733	-24.996
348	567	17	0.8293	0.000
78	352	17	0.9658	-0.001
200	319	17	0.9129	-57.988
422	600	17	0.913	57.988
319	642	17	0.911	57.988
103	236	17	0.9754	-0.001
376	729	17	0.967	0.001
78	103	17	0.9726	0.000
352	558	17	0.9556	-24.995
423	595	17	0.8204	59.967
74	728	17	0.9388	0.000
200	642	17	0.9761	0.000
734	6319	17	0.9363	41.026
236	422	17	0.9616	-24.995
728	734	17	0.9169	-24.996
728	6319	17	0.9042	16.030
376	6452	17	0.9116	-14.055
236	289	17	0.9572	-24.995
289	378	17	0.9858	-0.000
595	769	17	0.977	-0.001
597	850	17	0.7211	0.000
423	496	17	0.9844	0.000
337	396	17	0.9788	0.000
272	897	17	0.8905	-17.027
352	422	17	0.9623	-24.995
279	376	17	0.9858	-0.000
496	595	17	0.8197	59.967
692	935	17	0.835	-0.000
377	423	17	0.8172	-59.967
272	986	17	0.7565	0.000
153	595	17	0.9105	-24.995
289	422	17	0.987	0.000
728	769	17	0.9186	-24.996
896	958	17	0.7595	-0.000
319	600	17	0.9081	57.988
394	642	17	0.8462	-41.027
289	352	17	0.9572	24.995
289	396	17	0.8255	-59.967
496	634	17	0.9754	0.000
289	376	17	0.8461	-59.967
337	729	17	0.9703	0.001
236	558	17	0.9567	-24.995
153	769	17	0.9014	-24.996
74	6319	17	0.9294	16.030
153	896	17	0.7848	-0.159
74	769	17	0.9567	-24.996
4175	4314	19	0.9228	-14.016
4025	5071	19	0.8757	42.047
4278	4300	19	0.9479	-0.000
4300	4864	19	0.9591	-32.026
3806	4175	19	0.9461	14.016
3758	4314	19	0.8935	-14.016
3986	4025	19	0.9551	-14.015
3687	4864	19	0.954	-32.026
3986	4314	19	0.8991	-0.000
3806	4334	19	0.8463	-14.015
3687	4278	19	0.9458	0.000
4025	4166	19	0.8961	14.016
4166	4175	19	0.9547	14.015
3986	4166	19	0.9171	0.001
3806	3986	19	0.9563	0.000
4836	5071	19	0.8154	28.032
3758	3806	19	0.9558	-14.016
4314	4334	19	0.8472	-14.015
4166	4334	19	0.8632	-14.016
3758	4166	19	0.9239	-14.015
4278	5085	19	0.8456	-0.037
4166	4314	19	0.9105	-0.001
4745	4836	19	0.8506	48.000
4025	4314	19	0.8758	14.015
4025	4745	19	0.9138	-33.985
4025	4334	19	0.8427	0.000
4300	5085	19	0.812	-0.036
4300	4314	19	0.8061	-99.069
3687	4175	19	0.8075	-85.053
4175	4836	19	0.857	-14.016
4175	4300	19	0.8271	85.053
3986	4175	19	0.9274	14.016
3806	4025	19	0.9426	-14.015
4334	4745	19	0.8083	-33.985
3986	4334	19	0.8566	-14.015
4745	5071	19	0.8372	76.032
3687	4300	19	0.9714	0.000
3758	4025	19	0.8086	-28.031
3806	4166	19	0.9388	0.001
3806	4314	19	0.8983	-0.000
3758	4836	19	0.874	-14.016
4864	5085	19	0.8055	31.990
3758	3986	19	0.9492	-14.016
4278	4864	19	0.9371	-32.026
4025	4836	19	0.8669	14.015
3758	4175	19	0.9537	0.000
2008	2220	20	0.8703	88.051
1540	2266	20	0.8269	4.033
1015	1089	20	0.9438	-44.025
2499	2761	20	0.8196	-88.053
2330	2484	20	0.8041	-44.020
1296	2396	20	0.8649	28.032
1464	2484	20	0.79	-28.027
2125	2209	20	0.8634	44.030
1846	2627	20	0.8029	88.056
2266	2633	20	0.901	44.031
1240	2414	20	0.8619	-176.104
1296	2176	20	0.8738	-28.022
1296	3039	20	0.8751	44.024
1781	3321	20	0.7895	14.012
2330	3092	20	0.8535	88.054
1015	1054	20	0.9489	-88.052
1054	1127	20	0.9442	-44.026
1045	2064	20	0.9395	44.026
2648	3039	20	0.8199	132.073
1326	2330	20	0.8752	-28.034
1801	2568	20	0.8513	26.017
1942	2483	20	0.8783	-88.053
3016	3086	20	0.8399	-88.054
2499	3372	20	0.8108	-44.026
1015	1060	20	0.9599	-0.000
1129	1519	20	0.9241	26.016
3016	3245	20	0.8626	-88.052
1121	2137	20	0.9075	-27.001
3094	3321	20	0.8323	-88.056
2568	2660	20	0.858	-26.018
1519	1960	20	0.882	-28.032
1089	1233	20	0.9406	-88.054
2396	2568	20	0.8509	-26.013
1326	2125	20	0.9567	-0.003
2125	2828	20	0.8534	2.020
2627	3092	20	0.8253	-4.032
2751	3016	20	0.8869	44.026
2627	2731	20	0.7944	-88.054
2923	3094	20	0.8348	44.028
1734	2293	20	0.7658	-44.026
1341	1908	20	0.9447	-28.034
2176	2484	20	0.7669	-88.058
1519	1821	20	0.9218	-44.027
1614	3092	20	0.8871	-28.031
1045	1908	20	0.9008	-2.018
1908	2633	20	0.8412	4.037
2209	2396	20	0.8604	28.032
1054	1060	20	0.9424	88.051
1734	3376	20	0.7492	-28.030
3086	3131	20	0.7184	-26.014
1015	1029	20	0.9468	-44.025
1257	1463	20	0.9218	-44.029
1240	1298	20	0.9412	-44.027
1576	2647	20	0.8879	44.024
1054	1233	20	0.9413	-44.027
2125	3039	20	0.8463	88.053
1464	2209	20	0.858	88.054
1781	2008	20	0.8685	-44.026
1233	1415	20	0.9134	-44.025
2484	3092	20	0.7865	132.074
2518	2828	20	0.7634	-66.114
3086	3245	20	0.8782	0.002
2266	2542	20	0.914	-44.026
1415	1854	20	0.9053	-44.027
1060	1089	20	0.9458	-44.025
1781	3174	20	0.7878	-44.027
1614	2125	20	0.8556	-88.053
2176	2396	20	0.8211	56.054
1296	1464	20	0.8656	-88.053
1240	1519	20	0.9207	-88.052
1054	1519	20	0.9184	26.016
1846	2828	20	0.7892	26.021
2518	2647	20	0.8525	88.053
1029	1089	20	0.9556	-0.000
1089	1121	20	0.9213	88.053
2751	3481	20	0.8902	44.025
1015	1121	20	0.9414	44.028
1029	1127	20	0.9432	-88.053
1746	1781	20	0.895	-88.053
3039	3092	20	0.8847	-28.030
2176	3092	20	0.799	44.016
2648	3006	20	0.801	2.011
1326	1614	20	0.883	88.051
2499	2570	20	0.8847	-44.025
3092	3376	20	0.7581	-176.104
1045	1121	20	0.9551	-0.000
2633	3016	20	0.8748	-18.016
2633	2751	20	0.817	-62.042
1628	2542	20	0.8436	4.030
1576	2518	20	0.8634	-44.029
1614	2209	20	0.9154	-44.024
2330	2731	20	0.8078	4.031
2542	2751	20	0.8403	26.015
2499	2660	20	0.8506	18.018
2008	3174	20	0.9234	-0.001
2396	3444	20	0.7585	-56.059
2704	2751	20	0.9392	0.002
1129	1233	20	0.938	-44.028
1942	2137	20	0.9129	-44.026
2751	3086	20	0.8836	-44.028
1015	2137	20	0.9469	17.027
1326	3039	20	0.8532	88.050
2176	2330	20	0.812	-44.038
1029	2483	20	0.9263	17.025
1054	1129	20	0.9636	0.001
2518	3174	20	0.8115	-44.025
1734	2125	20	0.8094	88.051
2396	2660	20	0.8293	-52.031
1821	2589	20	0.9203	-28.032
1296	2568	20	0.8843	2.019
1519	3131	20	0.8234	-24.002
2518	3321	20	0.7941	14.014
1801	2627	20	0.8838	44.024
1296	1326	20	0.8941	-44.026
1576	2008	20	0.8614	-88.053
2923	3321	20	0.7856	-44.028
2905	3006	20	0.7491	-26.016
2484	3006	20	0.7779	30.042
2647	3174	20	0.807	-132.078
1464	2125	20	0.8399	44.024
1746	2220	20	0.8907	-44.028
1029	1054	20	0.9561	-44.027
2396	2905	20	0.7891	-88.055
1821	2414	20	0.8813	-44.025
1257	1854	20	0.9186	-44.027
1029	1129	20	0.9464	-44.026
1846	2731	20	0.907	0.001
1614	2627	20	0.826	-23.999
2125	2648	20	0.8372	-44.021
1121	2064	20	0.9361	44.027
1089	2483	20	0.9229	17.025
1127	1821	20	0.908	26.015
1341	1821	20	0.9127	-176.106
2484	3376	20	0.7365	-44.030
1464	3006	20	0.8022	2.015
1127	1415	20	0.9077	-44.026
2627	2660	20	0.8758	-44.025
2761	3372	20	0.7953	44.027
2125	2330	20	0.8603	-28.031
1129	1257	20	0.9221	-88.053
1060	1127	20	0.9259	-132.077
3092	3094	20	0.7746	110.182
2008	2518	20	0.8483	44.024
2731	3372	20	0.7788	-18.015
1298	2414	20	0.8835	-132.078
2209	3039	20	0.8807	44.023
1015	1233	20	0.931	-132.079
1801	2176	20	0.823	-4.024
2220	2647	20	0.893	44.026
1298	2542	20	0.8394	-24.001
1908	1960	20	0.862	-132.077
1045	1060	20	0.9308	-44.028
1576	2923	20	0.8031	14.013
1089	1129	20	0.9392	-44.026
1029	1233	20	0.9433	-88.054
2209	2568	20	0.8863	2.018
1240	2266	20	0.8632	-24.002
1127	1257	20	0.9311	-44.026
2266	2751	20	0.8862	-18.011
1464	1614	20	0.8382	132.077
2627	3039	20	0.8098	23.998
2008	3006	20	0.7306	-66.120
1233	1257	20	0.9234	-44.025
2220	2518	20	0.8609	-44.027
1060	1121	20	0.9386	44.028
1326	2209	20	0.8867	44.027
1908	2589	20	0.8904	-176.104
1746	2518	20	0.8445	-88.056
2751	3245	20	0.9244	-44.026
1089	1257	20	0.9213	-132.079
1029	1257	20	0.9299	-132.079
1326	1734	20	0.8251	-88.054
2176	2209	20	0.8714	28.023
1054	1121	20	0.9257	132.079
1326	2648	20	0.8447	-44.023
1240	1540	20	0.9314	-28.035
2220	2923	20	0.8078	14.015
2704	3016	20	0.8799	44.028
2633	2704	20	0.8011	-62.044
1296	2209	20	0.9677	0.001
1614	1734	20	0.7921	-176.105
1341	2414	20	0.8558	-220.131
3086	3481	20	0.8291	88.053
2704	3481	20	0.8723	44.027
1127	1129	20	0.9324	44.027
1576	2568	20	0.7901	-66.115
1129	1415	20	0.9182	-88.053
1029	1628	20	0.9298	-2.016
3245	3481	20	0.8574	88.052
3092	3444	20	0.7608	-44.021
2253	3006	20	0.7204	26.009
1540	1628	20	0.9162	-44.023
1960	3131	20	0.7896	4.030
1614	3039	20	0.8979	-0.001
1464	2648	20	0.9542	0.003
1054	1089	20	0.9415	44.027
1257	1415	20	0.9611	-0.000
2828	3006	20	0.8201	-44.029
1127	1233	20	0.9576	-0.001
1734	2648	20	0.7951	44.031
1341	1519	20	0.9109	-132.079
1296	2125	20	0.8615	-44.029
2266	3131	20	0.8144	-88.053
1960	2589	20	0.8775	-44.027
1576	2220	20	0.939	-0.001
1519	2414	20	0.8661	-88.052
1576	1746	20	0.8965	44.027
1746	2008	20	0.8413	-132.080
1045	1341	20	0.9194	26.016
1121	1341	20	0.9258	26.016
2633	3481	20	0.8783	-18.017
1089	1127	20	0.9297	-88.053
2542	3245	20	0.8866	-18.011
1746	3094	20	0.8217	14.015
1540	1908	20	0.918	44.027
1326	1464	20	0.8654	-44.027
1781	2647	20	0.8821	88.051
1628	1960	20	0.8989	-44.027
1746	2647	20	0.929	-0.003
1298	1519	20	0.9337	-44.026
2570	2761	20	0.8324	-44.029
2209	2660	20	0.8598	-23.999
2137	2483	20	0.929	-44.026
1240	1821	20	0.9171	-132.079
1015	1127	20	0.9321	-132.078
1781	2220	20	0.8925	44.025
1846	2330	20	0.7884	-4.030
1464	3039	20	0.814	132.077
1801	1846	20	0.8503	-44.032
1015	1129	20	0.9349	-88.051
1298	1821	20	0.9376	-88.053
1326	2828	20	0.8483	2.017
2266	3481	20	0.7963	26.014
1233	1821	20	0.9138	26.017
2176	3444	20	0.8683	-0.005
1060	1129	20	0.9361	-88.051
1781	2518	20	0.9203	-0.002
1296	2660	20	0.8699	-23.999
1540	2589	20	0.8946	-132.077
1089	1628	20	0.9307	-2.016
2704	3086	20	0.8692	-44.026
1463	1854	20	0.959	0.002
2484	2589	20	0.7559	220.214
3016	3481	20	0.85	-0.001
1746	3174	20	0.7951	-132.080
2484	2905	20	0.7465	56.058
1801	2499	20	0.8467	-18.019
2176	2568	20	0.8443	30.041
2396	2923	20	0.7767	54.115
2570	3372	20	0.7705	-0.002
1341	2633	20	0.8555	-23.997
2008	2647	20	0.8437	132.077
1296	1614	20	0.9159	44.025
1060	2137	20	0.9496	17.027
2499	3245	20	0.757	220.224
2220	3174	20	0.8162	-88.052
2731	2828	20	0.8189	26.020
1846	2660	20	0.8386	44.031
2647	3094	20	0.8556	14.017
2568	2828	20	0.8302	-44.028
1240	1341	20	0.9536	44.026
2568	3006	20	0.8061	-88.057
1464	1734	20	0.8087	-44.027
1060	1233	20	0.9333	-132.079
2704	3245	20	0.9048	-44.025
2266	2704	20	0.8754	-18.013
1628	2589	20	0.9231	-88.053
1029	1060	20	0.9498	44.024
1298	1628	20	0.9485	-28.031
2484	2648	20	0.7911	28.031
3131	3245	20	0.7183	26.016
2570	2731	20	0.7937	18.013
2253	2761	20	0.7553	-18.023
2330	2828	20	0.8437	30.051
1540	1960	20	0.8689	-88.050
1015	1045	20	0.9396	44.028
2542	3131	20	0.8228	-44.027
1614	2648	20	0.8211	-132.074
1576	1781	20	0.9003	-44.026
2542	3086	20	0.8576	-18.013
1801	2660	20	0.9596	-0.001
1942	2064	20	0.8859	27.001
1298	1341	20	0.9316	88.053
1628	1908	20	0.9181	88.050
2542	2633	20	0.8961	88.057
1846	2570	20	0.804	-18.012
1054	1257	20	0.9324	-88.052
1415	1463	20	0.9047	-44.029
399	550	21	0.8528	-60.021
399	864	21	0.7021	30.010
640	917	21	0.8836	-30.011
387	687	21	0.8401	-60.021
687	917	21	0.8427	-60.021
399	687	21	0.7818	-90.032
47	550	21	0.7568	-172.147
757	864	21	0.7837	-0.000
399	640	21	0.7565	-120.042
399	766	21	0.8035	12.000
399	757	21	0.7017	30.010
387	550	21	0.9121	-30.011
387	917	21	0.7724	-120.042
550	687	21	0.8872	-30.010
640	687	21	0.8877	30.010
550	917	21	0.8327	-90.032
387	399	21	0.8945	30.011
550	640	21	0.885	-60.021
387	640	21	0.8175	-90.032
4103	5554	22	0.835	70.078
4137	4267	22	0.9731	0.051
5868	6033	22	0.8251	-44.026
3901	4283	22	0.8921	88.053
4447	5279	22	0.9295	-28.034
3945	4095	22	0.8892	-44.026
4103	4283	22	0.9068	-0.001
4267	4883	22	0.7782	-264.209
4016	5348	22	0.8289	-2.016
4111	4373	22	0.8749	-44.026
3933	5554	22	0.8919	132.079
4099	4695	22	0.9052	-124.123
3886	4095	22	0.8899	-88.052
4447	4632	22	0.9308	-44.029
3886	4111	22	0.8933	-88.052
3945	4103	22	0.8949	88.053
4394	4855	22	0.8517	-44.027
4373	4695	22	0.8941	-44.025
3899	4447	22	0.8504	26.017
3899	5279	22	0.8039	-2.016
4394	5398	22	0.8434	-88.053
4856	5348	22	0.8441	15.994
3899	4883	22	0.8145	-220.132
4447	4856	22	0.9296	-88.055
3876	3886	22	0.9095	-0.001
3945	4283	22	0.8514	88.052
3933	4099	22	0.8941	-34.006
3901	4095	22	0.9329	-44.025
3945	4394	22	0.8782	-88.052
4394	4695	22	0.9024	-44.026
3876	3945	22	0.9075	-44.027
4855	5542	22	0.8457	-44.025
4016	4632	22	0.8495	26.016
4447	5938	22	0.7807	-116.087
3899	4016	22	0.9086	-44.028
3886	3945	22	0.8915	-44.026
3876	4103	22	0.9217	44.026
4111	4394	22	0.9116	-44.026
3899	4137	22	0.9104	44.026
3876	4095	22	0.8409	-88.053
4016	4856	22	0.8047	-18.010
3933	4695	22	0.9023	-158.129
