	feature_id	component_id	structure_taxonomy_npclassifier_01pathway_consensus	freq_structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass_consensus	freq_structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class_consensus	freq_structure_taxonomy_npclassifier_03class	rank_spec	msms_score	libname	structure_wikidata	structure_inchikey	structure_inchi	structure_smiles	structure_molecular_formula	adduct	structure_exact_mass	structure_nameTraditional	short_inchikey	structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class	organism_wikidata	organism_name	organism_taxonomy_ottid	organism_taxonomy_01domain	organism_taxonomy_02kingdom	organism_taxonomy_03phylum	organism_taxonomy_04class	organism_taxonomy_05order	organism_taxonomy_06family	organism_taxonomy_07tribe	organism_taxonomy_08genus	organism_taxonomy_09species	organism_taxonomy_10varietas	matched_domain	matched_kingdom	matched_phylum	matched_class	matched_order	matched_family	matched_tribe	matched_genus	matched_species	score_taxo	score_max_consistency	final_score	rank_final
2000	3837	114	Polyketides	0.75	Cyclic polyketides	0.5	Phthalide derivatives	0.5	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q105251005	SEBRJTCSPHILIQ-UHFFFAOYSA-N	InChI=1S/C10H10O4/c1-5-7(11)3-6-4-14-10(12)8(6)9(5)13-2/h3,11H,4H2,1-2H3	COc1c(C)c(O)cc2c1C(=O)OC2	C10H10O4	pos_1_1proton1acetonitrile	194.0579088	5-Hydroxy-7-methoxy-6-methyl-3H-2-benzofuran-1-one	SEBRJTCSPHILIQ	Polyketides	Cyclic polyketides	Phthalide derivatives	http://www.wikidata.org/entity/Q10406928	Alternaria porri	348584.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Pleosporales']	['Pleosporaceae']	['Unknown']	['Alternaria']	['Alternaria porri']		['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Pleosporales']	['Pleosporaceae']				6	3	7.5	1
2001	3837	114	Polyketides	0.75	Cyclic polyketides	0.5	Phthalide derivatives	0.5	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q77624523	UNBPACVPFRFNDG-UHFFFAOYSA-N	InChI=1S/C10H10O4/c1-5-8(11)3-6-7(9(5)13-2)4-14-10(6)12/h3,11H,4H2,1-2H3	COc1c(C)c(O)cc2c1COC2=O	C10H10O4	pos_1_1proton1acetonitrile	194.0579088	6-Hydroxy-4-methoxy-5-methyl-3H-2-benzofuran-1-one	UNBPACVPFRFNDG	Polyketides	Cyclic polyketides	Phthalide derivatives	http://www.wikidata.org/entity/Q10406928	Alternaria porri	348584.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Pleosporales']	['Pleosporaceae']	['Unknown']	['Alternaria']	['Alternaria porri']		['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Pleosporales']	['Pleosporaceae']				6	3	7.5	1
2003	3830	132	Terpenoids	1.0	Meroterpenoids	1.0	Spriromeroterpenoids	1.0	1.0	0.47135982	ISDB	http://www.wikidata.org/entity/Q77495949	KJEQWSSBBRHMKM-OQOGLVOPSA-N	InChI=1S/C23H29NO4/c1-12-5-6-17-21(2,3)18(26)7-8-22(17,4)23(12)10-14-16(25)9-13-15(19(14)28-23)11-24-20(13)27/h9,12,17,25H,5-8,10-11H2,1-4H3,(H,24,27)/t12-,17+,22+,23-/m1/s1	C[C@@H]1CC[C@H]2C(C)(C)C(=O)CC[C@]2(C)[C@@]12Cc1c(O)cc3c(c1O2)CNC3=O	C23H29NO4		383.209658408	Chartarlactam E	KJEQWSSBBRHMKM	Terpenoids	Meroterpenoids	Spriromeroterpenoids	http://www.wikidata.org/entity/Q2069249	Stachybotrys chartarum	735919.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Sordariomycetes']	['Hypocreales']	['Unknown']	['Unknown']	['Stachybotrys']	['Stachybotrys chartarum']		['Eukaryota']	['Fungi']	['Ascomycota']							3	3	6.3854392766952515	1
2004	3829	185	Polyketides	0.08695652173913043	Cyclic polyketides	0.08695652173913043	Phthalide derivatives	0.08695652173913043	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q105328894	XJDPLHFMBSHYTB-QMMMGPOBSA-N	InChI=1S/C11H10O5/c1-15-9(13)5-8-6-3-2-4-7(12)10(6)11(14)16-8/h2-4,8,12H,5H2,1H3/t8-/m0/s1	COC(=O)C[C@@H]1OC(=O)c2c(O)cccc21	C11H10O5	pos_2MHCH3CN	222.05282342	(S)-isoochracinate A1	XJDPLHFMBSHYTB	Polyketides	Cyclic polyketides	Phthalide derivatives	http://www.wikidata.org/entity/Q133266	Alternaria	464790.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Pleosporales']	['Pleosporaceae']	['Unknown']	['Alternaria']	['Unknown']		['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Pleosporales']	['Pleosporaceae']				6	3	7.5	1
2005	3828	87	Fatty acids	0.1	Glycerophospholipids	0.075	Glycerophosphocholines	0.075	8.0	0.28366438	ISDB	http://www.wikidata.org/entity/Q10860475	WTJKGGKOPKCXLL-VYOBOKEXSA-N	InChI=1S/C42H82NO8P/c1-6-8-10-12-14-16-18-20-21-23-25-27-29-31-33-35-42(45)51-40(39-50-52(46,47)49-37-36-43(3,4)5)38-48-41(44)34-32-30-28-26-24-22-19-17-15-13-11-9-7-2/h20-21,40H,6-19,22-39H2,1-5H3/b21-20-/t40-/m1/s1	CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C	C42H82NO8P		759.577805214	1-Palmitoyl-2-oleoyl-sn-glycero-3-phosphocholine	WTJKGGKOPKCXLL	Fatty acids	Glycerophospholipids	Glycerophosphocholines	http://www.wikidata.org/entity/Q719725	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']		['Eukaryota']	['Fungi']	['Ascomycota']							3	3	5.634657502174377	1
2006	3821	226	Shikimates and Phenylpropanoids	0.6363636363636364	Lignans	0.5454545454545454	Chalcones	0.2727272727272727	1.0	0.40538397	ISDB	http://www.wikidata.org/entity/Q105158777	LXCMYLCNDJHAFX-UHFFFAOYSA-N	InChI=1S/C19H18O5/c1-19(2)8-7-14-17(24-19)6-5-13(18(14)23)16(22)9-11-3-4-12(20)10-15(11)21/h3-8,10,20-21,23H,9H2,1-2H3	CC1(C)C=Cc2c(ccc(C(=O)Cc3ccc(O)cc3O)c2O)O1	C19H18O5		326.115423676	Erybacin B	LXCMYLCNDJHAFX	Shikimates and Phenylpropanoids	Flavonoids	Chalcones	http://www.wikidata.org/entity/Q5396418	Erythrina herbacea	3921502.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Fabales']	['Fabaceae']	['Phaseoleae']	['Erythrina']	['Erythrina herbacea']		['Eukaryota']									1	3	4.121535897254944	1
2007	3819	205	Shikimates and Phenylpropanoids	0.8	Coumarins	0.8	Simple coumarins	0.8	1.0	0.7509257	ISDB	http://www.wikidata.org/entity/Q105238411	RKFNMGWLDGIONW-UHFFFAOYSA-N	InChI=1S/C9H6O5/c10-4-2-1-3-5-6(4)7(11)8(12)9(13)14-5/h1-3,10-12H	O=c1oc2cccc(O)c2c(O)c1O	C9H6O5		194.021523292	Trihydroxycoumarin	RKFNMGWLDGIONW	Shikimates and Phenylpropanoids	Coumarins	Simple coumarins	http://www.wikidata.org/entity/Q238591	Murraya paniculata	81668.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Rutaceae']	['Unknown']	['Murraya']	['Murraya paniculata']		['Eukaryota']									1	3	5.503702878952026	1
2009	3818	248	Polyketides	1.0	Macrolides	1.0	Zearalenones	1.0	9.0	0.5439144	ISDB	http://www.wikidata.org/entity/Q104201182	XOAAGSCMGLMPKG-UHFFFAOYSA-N	InChI=1S/C9H10O3/c1-5-3-8(11)6(2)9(12)7(5)4-10/h3-4,11-12H,1-2H3	Cc1cc(O)c(C)c(O)c1C=O	C9H10O3		166.06299418	2,4-Dihydroxy-3,6-dimethylbenzaldehyde	XOAAGSCMGLMPKG	Polyketides			http://www.wikidata.org/entity/Q10626079	Phaeosphaeria herpotrichoides	883662.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Pleosporales']	['Phaeosphaeriaceae']	['Unknown']	['Phaeosphaeria']	['Phaeosphaeria herpotrichoides']		['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Pleosporales']					5	1	7.675657510757446	1
2012	3816	566	Polyketides	1.0	Macrolides	1.0	Zearalenones	1.0	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q104921779	AZLPYYAYYRAZHW-ZRQQLDRUSA-N	InChI=1S/C18H20O6/c1-11-6-4-3-5-7-15(21)18-13(9-17(22)23-11)8-14(20)10-16(18)24-12(2)19/h5,7-8,10-11,20H,3-4,6,9H2,1-2H3/b7-5+/t11-/m0/s1	CC(=O)Oc1cc(O)cc2c1C(=O)/C=C/CCC[C@H](C)OC(=O)C2	C18H20O6	pos_1_1sodium	332.12598836	[(5S,9E)-15-hydroxy-5-methyl-3,11-dioxo-4-oxabicyclo[10.4.0]hexadeca-1(12),9,13,15-tetraen-13-yl] acetate	AZLPYYAYYRAZHW	Polyketides	Macrolides	Zearalenones	http://www.wikidata.org/entity/Q10634190	Pleospora scirpicola	5318824.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Pleosporales']	['Pleosporaceae']	['Unknown']	['Pleospora']	['Pleospora scirpicola']		['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Pleosporales']	['Pleosporaceae']				6	3	7.5	1
2013	3816	566	Polyketides	1.0	Macrolides	1.0	Zearalenones	1.0	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q105187191	NXIOMVOFGLOKLL-FXEKUBAXSA-N	InChI=1S/C18H20O6/c1-11-5-3-2-4-6-18(22)10-14(20)17-12(8-16(21)23-11)7-13(19)9-15(17)24-18/h4,6-7,9,11,19,22H,2-3,5,8,10H2,1H3/b6-4+/t11-,18?/m1/s1	C[C@@H]1CCC/C=C/C2(O)CC(=O)c3c(cc(O)cc3O2)CC(=O)O1	C18H20O6	pos_1_1sodium	332.12598836	(+)-(17R)-apralactone A	NXIOMVOFGLOKLL	Polyketides	Macrolides	Zearalenones	http://www.wikidata.org/entity/Q5196111	Curvularia	838975.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Pleosporales']	['Pleosporaceae']	['Unknown']	['Curvularia']	['Unknown']		['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Pleosporales']	['Pleosporaceae']				6	3	7.5	1
2016	3811	42	Polyketides	0.42592592592592593	Naphthalenes	0.25925925925925924	Anthraquinones and anthrones	0.18518518518518517	3.0	0.0	MS1_match	http://www.wikidata.org/entity/Q83047224	AAHQQIFXAQHGBD-WBMJQRKESA-N	InChI=1S/C16H16O6/c1-16(21)6-10-8(5-12(16)18)15(20)13-9(14(10)19)3-7(22-2)4-11(13)17/h3-4,12,17-18,21H,5-6H2,1-2H3/t12-,16+/m1/s1	COc1cc(O)c2c(c1)C(=O)C1=C(C[C@@H](O)[C@@](C)(O)C1)C2=O	C16H16O6	pos_1_1proton1ammonium	304.09468823199995	Dactylarin	AAHQQIFXAQHGBD	Polyketides	Polycyclic aromatic polyketides	Anthraquinones and anthrones	http://www.wikidata.org/entity/Q10471343	Dichotomophthora lutea	71574.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Pleosporales']	['Pleosporaceae']	['Unknown']	['Dichotomophthora']	['Dichotomophthora lutea']		['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Pleosporales']	['Pleosporaceae']				6	3	7.5	1
2021	3810	453	Fatty acids	0.4444444444444444	Fatty acyls	0.2222222222222222	Fatty alcohols	0.2222222222222222	4.0	0.28387997	ISDB	http://www.wikidata.org/entity/Q104987327	DRBOQXGWUWINES-UHFFFAOYSA-N	InChI=1S/C22H44O3/c1-2-21(24)17-13-9-7-5-3-4-6-8-10-14-18-22(25)19-15-11-12-16-20-23/h22-23,25H,2-20H2,1H3	CCC(=O)CCCCCCCCCCCCC(O)CCCCCCO	C22H44O3		356.329045268	16,22-Dihydroxydocosan-3-one	DRBOQXGWUWINES	Fatty acids	Fatty acyls	Fatty alcohols	http://www.wikidata.org/entity/Q2157164	Cissus quadrangularis	901767.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Vitales']	['Vitaceae']	['Cisseae']	['Cissus']	['Cissus quadrangularis']		['Eukaryota']									1	3	3.635519862174988	1
2022	3809	33	Polyketides	0.4819277108433735	Cyclic polyketides	0.30120481927710846	2-pyrone derivatives	0.1686746987951807	2.0	0.271764	ISDB	http://www.wikidata.org/entity/Q110172933	ZGIKMQJUZZSYOY-UHFFFAOYSA-N	InChI=1S/C19H19NO7/c21-11-3-1-8(5-13(11)23)18-15(25)6-9-12(22)7-14(24)17(19(9)27-18)10-2-4-16(26)20-10/h1,3,5,7,10,15,18,21-25H,2,4,6H2,(H,20,26)	O=C1CCC(c2c(O)cc(O)c3c2OC(c2ccc(O)c(O)c2)C(O)C3)N1	C19H19NO7		373.1161519479999	5-[2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxy-3,4-dihydro-2H-chromen-8-yl]pyrrolidin-2-one	ZGIKMQJUZZSYOY	Shikimates and Phenylpropanoids	Flavonoids	Flavan-3-ols	http://www.wikidata.org/entity/Q848074	Actinidia arguta	686875.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Ericales']	['Actinidiaceae']	['Unknown']	['Actinidia']	['Actinidia arguta']		['Eukaryota']									1	0	2.087056040763855	1
2024	3807	180							1.0	0.24382068	ISDB									BZUOFMNSSGKDLJ							['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']											0	0	0.9752827286720276	1
2025	3805	88							1.0	0.22429667	ISDB									VZJSFQRKZQSJEQ							['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']											0	0	0.8971866965293884	1
2026	3801	189	Polyketides	0.3333333333333333					1.0	0.47779363	ISDB									FGCXRYSLHKOMPV							['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']											0	0	1.9111745357513428	1
2027	3798	125	Fatty acids	1.0	Fatty amides	1.0	N-acyl amines	1.0	3.0	0.3226392	ISDB	http://www.wikidata.org/entity/Q82656358	QQCGKIZHTJLRNN-UHFFFAOYSA-N	InChI=1S/C22H41NO/c1-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-22(24)23-20-21(2)3/h16-19,21H,4-15,20H2,1-3H3,(H,23,24)	CCCCCCCCCCCCCC=CC=CC(=O)NCC(C)C	C22H41NO		335.318814932	N-Isobutyloctadeca-2,4-dienamid	QQCGKIZHTJLRNN	Fatty acids	Fatty amides	N-acyl amines	http://www.wikidata.org/entity/Q43084	Piper nigrum	472526.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Piperales']	['Piperaceae']	['Unknown']	['Piper']	['Piper nigrum']		['Eukaryota']									1	3	3.790556788444519	1
2033	3796	220	Fatty acids	0.8	Fatty acyls	0.5	Fatty alcohols	0.3	1.0	0.21298794	ISDB									NIMBUXQBWUARPR							['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']											0	0	0.8519517779350281	1
2034	3795	77	Alkaloids	1.0	Nicotinic acid alkaloids	0.5714285714285714	Pyridine alkaloids	0.5714285714285714	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q105164696	MIGGJPIAMPJCES-KYXFNPKGSA-N	InChI=1S/C16H22N2O/c1-13-12-18(14(2)11-17(13)3)16(19)10-9-15-7-5-4-6-8-15/h4-10,13-14H,11-12H2,1-3H3/b10-9+/t13-,14-/m0/s1	C[C@H]1CN(C(=O)/C=C/c2ccccc2)[C@@H](C)CN1C	C16H22N2O	pos_1_minus1proton1magnesium	258.173213324	(E)-3-phenyl-1-[(2S,5S)-2,4,5-trimethylpiperazin-1-yl]prop-2-en-1-one	MIGGJPIAMPJCES	Alkaloids	Lysine alkaloids	Piperidine alkaloids	http://www.wikidata.org/entity/Q4736348	Alternaria brassicae	187449.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Pleosporales']	['Pleosporaceae']	['Unknown']	['Alternaria']	['Alternaria brassicae']		['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Pleosporales']	['Pleosporaceae']				6	1	6.5	1
2035	3791	645	Polyketides	0.375					2.0	0.0	MS1_match	http://www.wikidata.org/entity/Q77561957	DTWGKAWUEOJXKI-UHFFFAOYSA-N	InChI=1S/C15H12O8/c1-6-3-10(13(17)18)23-15(21)11(6)8-4-7(22-2)5-9(16)12(8)14(19)20/h3-5,16H,1-2H3,(H,17,18)(H,19,20)	COc1cc(O)c(C(=O)O)c(-c2c(C)cc(C(=O)O)oc2=O)c1	C15H12O8	pos_1_1proton1ammonium	320.053217344	3-(2-Carboxy-3-hydroxy-5-methoxyphenyl)-4-methyl-2-oxo-2H-pyran-6-carboxylic acid	DTWGKAWUEOJXKI	Polyketides			http://www.wikidata.org/entity/Q133266	Alternaria	464790.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Pleosporales']	['Pleosporaceae']	['Unknown']	['Alternaria']	['Unknown']		['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Pleosporales']	['Pleosporaceae']				6	1	6.5	1
2037	3791	645	Polyketides	0.375					2.0	0.0	MS1_match	http://www.wikidata.org/entity/Q104914894	AMQQOIVBBONRIW-UHFFFAOYSA-N	InChI=1S/C15H12O8/c1-6-8(5-11(17)23-13(6)15(20)21)9-3-7(22-2)4-10(16)12(9)14(18)19/h3-5,16H,1-2H3,(H,18,19)(H,20,21)	COc1cc(O)c(C(=O)O)c(-c2cc(=O)oc(C(=O)O)c2C)c1	C15H12O8	pos_1_1proton1ammonium	320.053217344	Alternatain B	AMQQOIVBBONRIW	Polyketides			http://www.wikidata.org/entity/Q2704244	Alternaria alternata	464784.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Pleosporales']	['Pleosporaceae']	['Unknown']	['Alternaria']	['Alternaria alternata']		['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Pleosporales']	['Pleosporaceae']				6	1	6.5	1
2038	3790	157	Terpenoids	0.24	Meroterpenoids	0.12	Prenyl quinone meroterpenoids	0.12	1.0	0.27074075	ISDB									JGWUMWFTSVAGHR							['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']											0	0	1.082962989807129	1
2067	3788	437	Polyketides	1.0	Polycyclic aromatic polyketides	0.7692307692307693	Anthraquinones and anthrones	0.7692307692307693	66.0	0.0	MS1_match	http://www.wikidata.org/entity/Q105349863	YKRJBZOAJFAGBE-IRXDYDNUSA-N	InChI=1S/C17H18O6/c1-6-8(3)16(4)5-9-10(15(22)17(16,23)14(6)21)7(2)11(18)13(20)12(9)19/h18-20,23H,5H2,1-4H3/t16-,17-/m0/s1	CC1=C(C)[C@]2(C)Cc3c(O)c(O)c(O)c(C)c3C(=O)[C@@]2(O)C1=O	C17H18O6	pos_1_1proton	318.110338296	Epicocconigrone B	YKRJBZOAJFAGBE	Polyketides	Polycyclic aromatic polyketides	Anthraquinones and anthrones	http://www.wikidata.org/entity/Q5382591	Epicoccum nigrum	846222.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Pleosporales']	['Pleosporaceae']	['Unknown']	['Epicoccum']	['Epicoccum nigrum']		['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Pleosporales']	['Pleosporaceae']		['Epicoccum']	['Epicoccum nigrum']	8	3	9.5	1
2068	3787	609	Shikimates and Phenylpropanoids	0.3333333333333333	Coumarins	0.3333333333333333	Trichothecane sesquiterpenoids	0.3333333333333333	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q105220630	QGTCWNLOZPVXIG-MRVPVSSYSA-N	InChI=1S/C13H14O6/c1-18-9-4-2-7-6-8(3-5-10(14)15)19-13(17)11(7)12(9)16/h2,4,8,16H,3,5-6H2,1H3,(H,14,15)/t8-/m1/s1	COc1ccc2c(c1O)C(=O)O[C@H](CCC(=O)O)C2	C13H14O6	pos_1_1proton1acetonitrile	266.079038168	3-[(3R)-8-hydroxy-7-methoxy-1-oxo-3,4-dihydroisochromen-3-yl]propanoic acid	QGTCWNLOZPVXIG	Shikimates and Phenylpropanoids	Coumarins	Isocoumarins	http://www.wikidata.org/entity/Q5382591	Epicoccum nigrum	846222.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Pleosporales']	['Pleosporaceae']	['Unknown']	['Epicoccum']	['Epicoccum nigrum']		['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Pleosporales']	['Pleosporaceae']		['Epicoccum']	['Epicoccum nigrum']	8	2	9.0	1
2069	3786	2	Terpenoids	0.7333333333333333	Sesquiterpenoids	0.7333333333333333	Eremophilane sesquiterpenoids	0.7333333333333333	6.0	0.0	MS1_match	http://www.wikidata.org/entity/Q27286286	AJFPOVBARCSOLH-MUYACECFSA-N	InChI=1S/C15H22O2/c1-9(2)12-8-15(4)10(3)13(16)6-5-11(15)7-14(12)17/h7,10,12-13,16H,1,5-6,8H2,2-4H3/t10-,12-,13+,15+/m0/s1	C=C(C)[C@@H]1C[C@@]2(C)C(=CC1=O)CC[C@@H](O)[C@@H]2C	C15H22O2	pos_1_1proton1acetonitrile	234.161979944	Petasol	AJFPOVBARCSOLH	Terpenoids	Sesquiterpenoids	Eremophilane sesquiterpenoids	http://www.wikidata.org/entity/Q5306827	Drechslera gigantea	3734408.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Pleosporales']	['Pleosporaceae']	['Unknown']	['Drechslera']	['Drechslera gigantea']		['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Pleosporales']	['Pleosporaceae']				6	3	7.5	1
2070	3785	60	Terpenoids	0.3125	Diterpenoids	0.1875	Fusicoccane diterpenoids	0.1875	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q104971826	CXFHESAIKJRWBJ-SBVFOYKJSA-N	InChI=1S/C21H30O5/c1-11(2)17-14-8-16-12(3)13-6-7-20(23,10-25-5)15(13)9-21(24,26-16)19(14,4)18(17)22/h9,11-13,16,23-24H,6-8,10H2,1-5H3/t12-,13+,16+,19-,20+,21+/m1/s1	COC[C@@]1(O)CC[C@@H]2C1=C[C@]1(O)O[C@@H](CC3=C(C(C)C)C(=O)[C@@]31C)[C@@H]2C	C21H30O5	pos_1_minus1proton2sodium	362.20932406	Alterbrassicicene A	CXFHESAIKJRWBJ	Terpenoids	Diterpenoids	Fusicoccane diterpenoids	http://www.wikidata.org/entity/Q5234097	Alternaria brassicicola	380927.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Pleosporales']	['Pleosporaceae']	['Unknown']	['Alternaria']	['Alternaria brassicicola']		['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Pleosporales']	['Pleosporaceae']				6	3	7.5	1
2071	3785	60	Terpenoids	0.3125	Diterpenoids	0.1875	Fusicoccane diterpenoids	0.1875	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q105180350	NJWONFAQULLUTD-LOHWCPLASA-N	InChI=1S/C21H30O5/c1-11(2)17-14-8-16(22)12(3)13-6-7-21(25,10-26-5)15(13)9-20(14,4)19(24)18(17)23/h9,11-13,16,22,25H,6-8,10H2,1-5H3/t12-,13+,16+,20-,21+/m1/s1	COC[C@@]1(O)CC[C@@H]2C1=C[C@@]1(C)C(=O)C(=O)C(C(C)C)=C1C[C@H](O)[C@@H]2C	C21H30O5	pos_1_minus1proton2sodium	362.20932406	Brassicicene T	NJWONFAQULLUTD	Terpenoids	Diterpenoids	Fusicoccane diterpenoids	http://www.wikidata.org/entity/Q5234097	Alternaria brassicicola	380927.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Pleosporales']	['Pleosporaceae']	['Unknown']	['Alternaria']	['Alternaria brassicicola']		['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Pleosporales']	['Pleosporaceae']				6	3	7.5	1
2072	3785	60	Terpenoids	0.3125	Diterpenoids	0.1875	Fusicoccane diterpenoids	0.1875	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q105311413	WRNBXNJPKBYCIY-NSBANYLGSA-N	InChI=1S/C21H30O5/c1-11(2)18-15-8-17(22)12(3)14-6-7-20(24,10-26-5)16(14)9-21(15,25)13(4)19(18)23/h9,11-12,14,17,22,24-25H,4,6-8,10H2,1-3,5H3/t12-,14+,17+,20+,21-/m1/s1	C=C1C(=O)C(C(C)C)=C2C[C@H](O)[C@H](C)[C@@H]3CC[C@](O)(COC)C3=C[C@@]12O	C21H30O5	pos_1_minus1proton2sodium	362.20932406	(3S,9S,10R,11S,14R)-3,9,14-trihydroxy-14-(methoxymethyl)-10-methyl-4-methylidene-6-propan-2-yltricyclo[9.3.0.03,7]tetradeca-1,6-dien-5-one	WRNBXNJPKBYCIY	Terpenoids	Diterpenoids	Fusicoccane diterpenoids	http://www.wikidata.org/entity/Q5234097	Alternaria brassicicola	380927.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Pleosporales']	['Pleosporaceae']	['Unknown']	['Alternaria']	['Alternaria brassicicola']		['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Pleosporales']	['Pleosporaceae']				6	3	7.5	1
2073	3783	530	Polyketides	0.5	Polycyclic aromatic polyketides	0.3333333333333333	Anthraquinones and anthrones	0.3333333333333333	1.0	0.4499361	ISDB	http://www.wikidata.org/entity/Q110177706	JGXPRDVSWGDODG-UHFFFAOYSA-N	InChI=1S/C15H16O5/c1-8-4-11(16)14(18)13(5-8)20-15-9(2)6-10(19-3)7-12(15)17/h4-7,16-18H,1-3H3	COc1cc(C)c(Oc2cc(C)cc(O)c2O)c(O)c1	C15H16O5		276.099773612	3-(2-Hydroxy-4-methoxy-6-methylphenoxy)-5-methylcatechol	JGXPRDVSWGDODG	Polyketides	Diphenyl ethers (DPEs)	Fungal DPEs	http://www.wikidata.org/entity/Q10638676	Preussia typharum	614772.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Pleosporales']	['Sporormiaceae']	['Unknown']	['Preussia']	['Preussia typharum']		['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Pleosporales']					5	1	7.299744367599487	1
